time;name;vodka;gin;rum;blue curacao;ananas juice;cherry juice;orange juice;bitter lemon;tonic water;herbal lemonade;bitter orange sirup;soda;recipe
23:09:07.186;Curacao Code Compiler;0;0;0;3;2,5;0;1,5;0;1;0,5;0;0,5;3.0 cl blue curacao, 2.5 cl ananas juice, 1.5 cl orange juice, 1.0 cl tonic water, 0.50 cl herbal lemonade, 0.50 cl soda
23:10:27.093;Vodka Vector Velocity;2;0;0;0;0;2,5;0;0;3;1;0;0,5;2.0 cl vodka, 2.5 cl cherry juice, 3.0 cl tonic water, 1.0 cl herbal lemonade, 0.50 cl soda
23:18:58.722;Rum Bitstream Bliss;0;0;3;0;0,5;0;2,5;0;0;0;3;1;3.0 cl rum, 0.50 cl ananas juice, 2.5 cl orange juice, 3.0 cl bitter orange sirup, 1.0 cl soda
23:20:15.713;Gin Circuitry Surprise;0;3;0;0;0;1,5;2;0,5;0;1,5;0;1,5;3.0 cl gin, 1.5 cl cherry juice, 2.0 cl orange juice, 0.50 cl bitter lemon, 1.5 cl herbal lemonade, 1.5 cl soda
23:22:06.653;Blue Bit Buffer;0;0;0;2;1;3;1,5;0,5;0;0;0;1;2.0 cl blue curacao, 1.0 cl ananas juice, 3.0 cl cherry juice, 1.5 cl orange juice, 0.50 cl bitter lemon, 1.0 cl soda
23:22:50.342;non-alcoholic cocktail;0;0;0;0;0;0;0;4;0;0;0;6;4.0 cl bitter lemon, 6.0 cl soda
23:29:33.448;non-alcoholic cocktail;0;0;0;0;0;0;2;4;2;0;0;2;2.0 cl orange juice, 4.0 cl bitter lemon, 2.0 cl tonic water, 2.0 cl soda
23:32:44.332;Vodka Byte Loop;2;0;0;0;0;1;3;2;0;0;0;1;2.0 cl vodka, 1.0 cl cherry juice, 3.0 cl orange juice, 2.0 cl bitter lemon, 1.0 cl soda
23:33:36.481;Rum Kernel Kickstart;0;0;3;0;0;2;0,5;1,5;0;0;2;1;3.0 cl rum, 2.0 cl cherry juice, 0.50 cl orange juice, 1.5 cl bitter lemon, 2.0 cl bitter orange sirup, 1.0 cl soda
23:35:27.639;Gin Syntax Synapse;0;2;0;0;1,5;0;0;0,5;3;0;0;3;2.0 cl gin, 1.5 cl ananas juice, 0.50 cl bitter lemon, 3.0 cl tonic water, 3.0 cl soda
23:36:25.565;Curacao Data Fusion;0;0;0;3;2;0,5;0;0;2;1,5;0;1;3.0 cl blue curacao, 2.0 cl ananas juice, 0.50 cl cherry juice, 2.0 cl tonic water, 1.5 cl herbal lemonade, 1.0 cl soda
23:41:36.379;Vodka Quantum Quench;3;0;0;0;1;0;2,5;0;0,5;0;1;0;3.0 cl vodka, 1.0 cl ananas juice, 2.5 cl orange juice, 0.50 cl tonic water, 1.0 cl bitter orange sirup
23:42:55.809;Rum Code Ripple;0;0;2;0;1,5;1;0;0;2;0;2,5;0,5;2.0 cl rum, 1.5 cl ananas juice, 1.0 cl cherry juice, 2.0 cl tonic water, 2.5 cl bitter orange sirup, 0.50 cl soda
23:43:46.851;Curacao Bitstream Burst;0;0;0;3;1,5;0;2,5;0;0;0,5;0;1;3.0 cl blue curacao, 1.5 cl ananas juice, 2.5 cl orange juice, 0.50 cl herbal lemonade, 1.0 cl soda
23:47:49.660;Gin Debug Delight;0;2;0;0;0;0,5;3;0;0;1;2;0,5;2.0 cl gin, 0.50 cl cherry juice, 3.0 cl orange juice, 1.0 cl herbal lemonade, 2.0 cl bitter orange sirup, 0.50 cl soda
23:51:44.891;Blue Byte Blaster;0;0;0;2;2,5;1;0;1,5;0;2;0;0;2.0 cl blue curacao, 2.5 cl ananas juice, 1.0 cl cherry juice, 1.5 cl bitter lemon, 2.0 cl herbal lemonade
23:55:42.570;Vodka Tech Tonic;2;0;0;0;0;2,5;1;0;1;0;0,5;2;2.0 cl vodka, 2.5 cl cherry juice, 1.0 cl orange juice, 1.0 cl tonic water, 0.50 cl bitter orange sirup, 2.0 cl soda
24:03:30.781;Rum Robo-Refresh;0;0;2;0;0;0;3,5;1,5;0;1;0;1;2.0 cl rum, 3.5 cl orange juice, 1.5 cl bitter lemon, 1.0 cl herbal lemonade, 1.0 cl soda
24:04:20.210;Blue Curacao Circuit;0;0;0;2;2;1;0;0;1,5;0;2;1,5;2.0 cl blue curacao, 2.0 cl ananas juice, 1.0 cl cherry juice, 1.5 cl tonic water, 2.0 cl bitter orange sirup, 1.5 cl soda
24:05:07.888;Gin Techie Twist;0;3;0;0;2;0,5;0;0;1;0;2,5;1;3.0 cl gin, 2.0 cl ananas juice, 0.50 cl cherry juice, 1.0 cl tonic water, 2.5 cl bitter orange sirup, 1.0 cl soda
24:06:09.855;Vodka Cyber Cascade;3;0;0;0;1;0;2,5;0;1;0;0,5;1;3.0 cl vodka, 1.0 cl ananas juice, 2.5 cl orange juice, 1.0 cl tonic water, 0.50 cl bitter orange sirup, 1.0 cl soda
24:06:57.147;Rum Data Stream;0;0;3;0;1,5;2;0;1,5;0;0;0;0;3.0 cl rum, 1.5 cl ananas juice, 2.0 cl cherry juice, 1.5 cl bitter lemon
24:11:26.942;Gin Byte Array;0;2;0;0;0;1;3;0,5;0,5;2;0;0;2.0 cl gin, 1.0 cl cherry juice, 3.0 cl orange juice, 0.50 cl bitter lemon, 0.50 cl tonic water, 2.0 cl herbal lemonade
24:22:44.094;Curacao Code Cascade;0;0;0;3;0;2,5;0;1,5;0;0;2;1;3.0 cl blue curacao, 2.5 cl cherry juice, 1.5 cl bitter lemon, 2.0 cl bitter orange sirup, 1.0 cl soda
24:24:30.039;Vodka Machine Mix;3;0;0;0;1;0;2;1,5;0;0;0,5;1;3.0 cl vodka, 1.0 cl ananas juice, 2.0 cl orange juice, 1.5 cl bitter lemon, 0.50 cl bitter orange sirup, 1.0 cl soda
24:27:32.988;Rum Hacker Harmony;0;0;3;0;0;0;2,5;1;0;2;0;0,5;3.0 cl rum, 2.5 cl orange juice, 1.0 cl bitter lemon, 2.0 cl herbal lemonade, 0.50 cl soda
24:31:19.310;Gin Debug Dazzle;0;2;0;0;0;2,5;1;0;3;0;0,5;1;2.0 cl gin, 2.5 cl cherry juice, 1.0 cl orange juice, 3.0 cl tonic water, 0.50 cl bitter orange sirup, 1.0 cl soda
24:37:54.752;Curacao Binary Burst;0;0;0;3;1,5;2;0;0;0;0;0;2,5;3.0 cl blue curacao, 1.5 cl ananas juice, 2.0 cl cherry juice, 2.5 cl soda
24:41:39.956;Vodka Neural Nudge;2;0;0;0;0;1,5;2;0;0;2;0,5;1;2.0 cl vodka, 1.5 cl cherry juice, 2.0 cl orange juice, 2.0 cl herbal lemonade, 0.50 cl bitter orange sirup, 1.0 cl soda
24:48:00.418;Rum Bot Refresh;0;0;3;0;1,5;2,5;0;1;0;0;0;1;3.0 cl rum, 1.5 cl ananas juice, 2.5 cl cherry juice, 1.0 cl bitter lemon, 1.0 cl soda
24:53:08.433;Gin Circuit Giggle;0;2;0;0;0;3,5;1;0;0;0;1,5;0;2.0 cl gin, 3.5 cl cherry juice, 1.0 cl orange juice, 1.5 cl bitter orange sirup
24:54:00.261;Curacao Logic Loop;0;0;0;3;2;1,5;0;1;0;0;2;0,5;3.0 cl blue curacao, 2.0 cl ananas juice, 1.5 cl cherry juice, 1.0 cl bitter lemon, 2.0 cl bitter orange sirup, 0.50 cl soda
